"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSPatientSummaryObligations.socialHistory.observation","EHDSPatientSummaryObligations.socialHistory.observation","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Social history observations related to health","Health related lifestyle factors or lifestyle observations and social determinants of health. Example: cigarette smoker, alcohol consumption","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSPatientSummary.socialHistory.observation",0,*,"",""
"EHDSPatientSummaryObligations.socialHistory.note","EHDSPatientSummaryObligations.socialHistory.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.socialHistory.note",0,1,"",""
"EHDSPatientSummaryObligations.pregnancyHistory","EHDSPatientSummaryObligations.pregnancyHistory","","","",0,1,"","","","Base {[]} {[]}
","Section: Pregnancy history","To present the current health state of the patient with respect to pregnancy and to provide chronological and outcome information about past pregnancies.","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSPatientSummary.pregnancyHistory",0,1,"",""
"EHDSPatientSummaryObligations.pregnancyHistory.generatedNarrative","EHDSPatientSummaryObligations.pregnancyHistory.generatedNarrative","","","",0,1,"","","","string {[]} {[]}
","Narrative, potentially formatted, content of the whole section.","Narrative, potentially formatted, content of the whole section.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.pregnancyHistory.generatedNarrative",0,1,"",""
"EHDSPatientSummaryObligations.pregnancyHistory.currentPregnancyStatus","EHDSPatientSummaryObligations.pregnancyHistory.currentPregnancyStatus","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCurrentPregnancy {[]} {[]}
","Current pregnancy status","Current state of the pregnancy at the date the observation was made, e.g. pregnant, not pregnant, unknown.","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSPatientSummary.pregnancyHistory.currentPregnancyStatus",0,1,"",""
"EHDSPatientSummaryObligations.pregnancyHistory.previousPregnancies","EHDSPatientSummaryObligations.pregnancyHistory.previousPregnancies","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPregnancyHistory {[]} {[]}
","History of previous pregnancies","Information about previous pregnancies, including outcomes and number of children/fetuses in each pregnancy.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.pregnancyHistory.previousPregnancies",0,*,"",""
"EHDSPatientSummaryObligations.pregnancyHistory.note","EHDSPatientSummaryObligations.pregnancyHistory.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.pregnancyHistory.note",0,1,"",""
"EHDSPatientSummaryObligations.travelHistory","EHDSPatientSummaryObligations.travelHistory","","","",0,1,"","","","Base {[]} {[]}
","Section: Travel history","Captures relevant information about the patient's recent travel history that may be of clinical relevance — particularly in relation to exposure to infectious diseases, epidemiological risks, or environmental factors. The intent is to support clinical decision-making and risk assessment, especially in contexts such as outbreaks or endemic disease regions.","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSPatientSummary.travelHistory",0,1,"",""
"EHDSPatientSummaryObligations.travelHistory.generatedNarrative","EHDSPatientSummaryObligations.travelHistory.generatedNarrative","","","",0,1,"","","","string {[]} {[]}
","Narrative, potentially formatted, content of the whole section.","Narrative, potentially formatted, content of the whole section.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.travelHistory.generatedNarrative",0,1,"",""
"EHDSPatientSummaryObligations.travelHistory.travelHistory","EHDSPatientSummaryObligations.travelHistory.travelHistory","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSTravelHistory {[]} {[]}
","Travel history for one country","Travel history for one country","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSPatientSummary.travelHistory.travelHistory",0,*,"",""
"EHDSPatientSummaryObligations.travelHistory.note","EHDSPatientSummaryObligations.travelHistory.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.travelHistory.note",0,1,"",""
"EHDSPatientSummaryObligations.patientStory","EHDSPatientSummaryObligations.patientStory","","","",0,1,"","","","Base {[]} {[]}
","Section: Patient story","A concise narrative from the patient’s perspective about their present health state. This is a record of things that a person feels are important to communicate about their needs, strengths, values, concerns and preferences to others providing support and care.","","ISO IPS","","","","","","","",,,,,"",,,,"EHDSPatientSummary.patientStory",0,1,"",""
"EHDSPatientSummaryObligations.patientStory.note","EHDSPatientSummaryObligations.patientStory.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.patientStory.note",0,1,"",""
"EHDSPatientSummaryObligations.advanceDirectives","EHDSPatientSummaryObligations.advanceDirectives","","","",0,1,"","","","Base {[]} {[]}
","Section: Advance Directives","Provision for healthcare decisions if, in the future, a person is unable to make those decisions.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.advanceDirectives",0,1,"",""
"EHDSPatientSummaryObligations.advanceDirectives.generatedNarrative","EHDSPatientSummaryObligations.advanceDirectives.generatedNarrative","","","",0,1,"","","","string {[]} {[]}
","Narrative, potentially formatted, content of the whole section.","Narrative, potentially formatted, content of the whole section.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.advanceDirectives.generatedNarrative",0,1,"",""
"EHDSPatientSummaryObligations.advanceDirectives.advanceDirective","EHDSPatientSummaryObligations.advanceDirectives.advanceDirective","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSAdvanceDirective {[]} {[]}
","Provision for healthcare decisions if, in the future, a person is unable to make those decisions","Provision for healthcare decisions if, in the future, a person is unable to make those decisions","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.advanceDirectives.advanceDirective",0,*,"",""
"EHDSPatientSummaryObligations.advanceDirectives.note","EHDSPatientSummaryObligations.advanceDirectives.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.advanceDirectives.note",0,1,"",""
"EHDSPatientSummaryObligations.observationResults","EHDSPatientSummaryObligations.observationResults","","","",0,1,"","","","Base {[]} {[]}
","Section: Observation results","Relevant observation results obtained on the patient. These may be measurements, laboratory results, anatomic pathology results, radiology results or other imaging or clinical results.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.observationResults",0,1,"",""
"EHDSPatientSummaryObligations.observationResults.generatedNarrative","EHDSPatientSummaryObligations.observationResults.generatedNarrative","","","",0,1,"","","","string {[]} {[]}
","Narrative, potentially formatted, content of the whole section.","Narrative, potentially formatted, content of the whole section.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.observationResults.generatedNarrative",0,1,"",""
"EHDSPatientSummaryObligations.observationResults.result","EHDSPatientSummaryObligations.observationResults.result","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Observation results pertaining to the subject of care's health condition and which might have impact on future treatments","Observation results pertaining to the subject of care's health condition and which might have impact on future treatments","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.observationResults.result",0,*,"",""
"EHDSPatientSummaryObligations.observationResults.note","EHDSPatientSummaryObligations.observationResults.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.observationResults.note",0,1,"",""
"EHDSPatientSummaryObligations.carePlans","EHDSPatientSummaryObligations.carePlans","","","",0,1,"","","","Base {[]} {[]}
","Section: Care plans","Therapeutic recommendations that do not include pharmacologic treatments, such as diet, physical exercise, planned surgeries","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.carePlans",0,1,"",""
"EHDSPatientSummaryObligations.carePlans.generatedNarrative","EHDSPatientSummaryObligations.carePlans.generatedNarrative","","","",0,1,"","","","string {[]} {[]}
","Narrative, potentially formatted, content of the whole section.","Narrative, potentially formatted, content of the whole section.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.carePlans.generatedNarrative",0,1,"",""
"EHDSPatientSummaryObligations.carePlans.carePlan","EHDSPatientSummaryObligations.carePlans.carePlan","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCarePlan {[]} {[]}
","Describes the intention of how one or more practitioners intend to deliver care for a particular patient for a period of time, possibly limited to care for a specific condition or set of conditions.","Describes the intention of how one or more practitioners intend to deliver care for a particular patient for a period of time, possibly limited to care for a specific condition or set of conditions.","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.carePlans.carePlan",0,*,"",""
"EHDSPatientSummaryObligations.carePlans.note","EHDSPatientSummaryObligations.carePlans.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSPatientSummary.carePlans.note",0,1,"",""
